id;day;month;year;hour;min;sec;lat;long
1045-a;28;3;2013;3;0;33;53.795308;-106.676499
1045-a;28;3;2013;6;0;48;53.795263;-106.67633
1045-a;28;3;2013;9;0;42;53.795361;-106.676322
1045-a;28;3;2013;12;0;34;53.794184;-106.677051
1045-a;28;3;2013;15;0;34;53.794193;-106.677059
1045-a;28;3;2013;18;2;28;53.795934;-106.677299
1045-a;28;3;2013;21;0;37;53.789381;-106.674497
1045-a;29;3;2013;0;0;34;53.788699;-106.674623
1045-a;29;3;2013;3;0;48;53.78018;-106.67135
1045-a;29;3;2013;6;0;48;53.779018;-106.67313
1045-a;29;3;2013;9;0;42;53.778923;-106.672851
1045-a;29;3;2013;12;1;6;53.778954;-106.672815
1045-a;29;3;2013;15;0;51;53.775769;-106.677517
1045-a;29;3;2013;18;0;36;53.771381;-106.682163
1045-a;29;3;2013;21;1;3;53.771644;-106.682721
1045-a;30;3;2013;0;0;51;53.770595;-106.688342
1045-a;30;3;2013;1;0;57;53.770436;-106.688027
1045-a;30;3;2013;2;0;49;53.770864;-106.689062
1045-a;30;3;2013;3;0;33;53.771053;-106.68908
1045-a;30;3;2013;4;0;32;53.770944;-106.689093
1045-a;30;3;2013;5;0;33;53.771007;-106.689165
1045-a;30;3;2013;6;1;27;53.770981;-106.689108
1045-a;30;3;2013;7;0;41;53.770958;-106.68926
1045-a;30;3;2013;8;0;48;53.771084;-106.689088
1045-a;30;3;2013;9;0;39;53.771874;-106.690246
1045-a;30;3;2013;10;1;2;53.771922;-106.690187
1045-a;30;3;2013;11;0;49;53.771711;-106.689826
1045-a;30;3;2013;12;0;50;53.771746;-106.689805
1045-a;30;3;2013;13;0;32;53.771779;-106.689784
1045-a;30;3;2013;14;0;34;53.771777;-106.689868
1045-a;30;3;2013;15;0;37;53.771324;-106.689066
1045-a;30;3;2013;16;0;33;53.771819;-106.690351
1045-a;30;3;2013;17;1;9;53.77206;-106.694114
1045-a;30;3;2013;18;0;49;53.77254;-106.697719
1045-a;30;3;2013;19;0;38;53.772694;-106.698053
1045-a;30;3;2013;20;0;32;53.772752;-106.698023
1045-a;30;3;2013;21;0;36;53.772787;-106.69803
1045-a;30;3;2013;22;0;28;53.772767;-106.698046
1045-a;30;3;2013;23;0;40;53.77279;-106.697933
1045-a;31;3;2013;0;0;48;53.77242;-106.698276
1045-a;31;3;2013;1;0;32;53.772668;-106.697966
1045-a;31;3;2013;2;0;33;53.77265;-106.698323
1045-a;31;3;2013;3;0;29;53.768846;-106.695639
1045-a;31;3;2013;4;0;34;53.768793;-106.69558
1045-a;31;3;2013;5;0;43;53.768891;-106.695613
1045-a;31;3;2013;6;0;33;53.768863;-106.695571
1045-a;31;3;2013;7;0;36;53.768819;-106.695523
1045-a;31;3;2013;8;0;33;53.76881;-106.695502
1045-a;31;3;2013;9;0;27;53.768778;-106.695524
1045-a;31;3;2013;10;0;32;53.768791;-106.695537
1045-a;31;3;2013;11;0;37;53.768858;-106.695518
1045-a;31;3;2013;12;0;33;53.768791;-106.695554
1045-a;31;3;2013;13;0;28;53.76879;-106.695562
1045-a;31;3;2013;14;0;49;53.767732;-106.698607
1045-a;31;3;2013;15;0;27;53.760136;-106.69373
1045-a;31;3;2013;16;0;51;53.759189;-106.692076
1045-a;31;3;2013;17;0;48;53.755929;-106.693808
1045-a;31;3;2013;18;0;39;53.7556;-106.693281
1045-a;31;3;2013;19;0;23;53.750578;-106.703632
1045-a;31;3;2013;20;0;45;53.750643;-106.703614
1045-a;31;3;2013;21;0;35;53.74723;-106.704933
1045-a;31;3;2013;22;0;26;53.745513;-106.710007
1045-a;31;3;2013;23;0;34;53.745539;-106.710055
1045-a;1;4;2013;0;0;22;53.745499;-106.710022
1045-a;1;4;2013;1;0;25;53.74403;-106.709032
1045-a;1;4;2013;2;0;34;53.739319;-106.71045
1045-a;1;4;2013;3;0;27;53.739214;-106.710357
1045-a;1;4;2013;4;0;32;53.739199;-106.710331
1045-a;1;4;2013;5;0;33;53.739185;-106.710289
1045-a;1;4;2013;6;0;51;53.739166;-106.710334
1045-a;1;4;2013;7;0;31;53.739165;-106.710344
1045-a;1;4;2013;8;1;7;53.739184;-106.710317
1045-a;1;4;2013;9;0;28;53.739172;-106.710325
1045-a;1;4;2013;10;0;33;53.739131;-106.710269
1045-a;1;4;2013;11;0;33;53.739143;-106.71025
1045-a;1;4;2013;12;0;39;53.739132;-106.710254
1045-a;1;4;2013;13;0;35;53.735185;-106.705277
1045-a;1;4;2013;14;1;57;53.729985;-106.701762
1045-a;1;4;2013;15;0;41;53.722147;-106.698131
1045-a;1;4;2013;16;0;48;53.720973;-106.697476
1045-a;1;4;2013;17;0;35;53.72101;-106.697381
1045-a;1;4;2013;18;0;32;53.720963;-106.697487
1045-a;1;4;2013;19;0;28;53.720916;-106.697502
1045-a;1;4;2013;20;0;41;53.722536;-106.698974
1045-a;1;4;2013;21;1;6;53.723403;-106.699863
1045-a;1;4;2013;22;0;56;53.723689;-106.700457
1045-a;1;4;2013;23;0;28;53.72343;-106.700043
1045-a;2;4;2013;0;0;31;53.723359;-106.699761
1045-a;2;4;2013;1;0;34;53.72307;-106.699484
1045-a;2;4;2013;2;1;7;53.723019;-106.699338
1045-a;2;4;2013;3;0;27;53.723162;-106.699536
1045-a;2;4;2013;4;0;28;53.723251;-106.699582
1045-a;2;4;2013;5;0;37;53.723161;-106.699454
1045-a;2;4;2013;6;1;2;53.723109;-106.699507
1045-a;2;4;2013;7;1;3;53.723144;-106.699428
1045-a;2;4;2013;8;0;31;53.723124;-106.699527
1045-a;2;4;2013;9;0;33;53.719379;-106.69579
1045-a;2;4;2013;10;0;28;53.7171;-106.691623
1045-a;2;4;2013;11;2;3;53.713325;-106.684814
1045-a;2;4;2013;12;0;40;53.710317;-106.683348
1045-a;2;4;2013;13;0;32;53.710319;-106.683293
1045-a;2;4;2013;14;0;32;53.709084;-106.682293
1045-a;2;4;2013;15;0;27;53.701394;-106.673769
1045-a;2;4;2013;16;0;32;53.699308;-106.664608
1045-a;2;4;2013;17;0;34;53.699184;-106.664566
1045-a;2;4;2013;18;0;27;53.698502;-106.662901
1045-a;2;4;2013;19;0;35;53.698036;-106.662958
1045-a;2;4;2013;20;0;33;53.697659;-106.661521
1045-a;2;4;2013;21;0;24;53.69776;-106.661622
1045-a;2;4;2013;22;0;35;53.697728;-106.661626
1045-a;2;4;2013;23;0;26;53.697764;-106.66156
1045-a;3;4;2013;0;0;26;53.697501;-106.661221
1045-a;3;4;2013;3;0;33;53.697632;-106.661396
1045-a;3;4;2013;6;0;35;53.697604;-106.661473
1045-a;3;4;2013;9;0;34;53.697675;-106.661436
1045-a;3;4;2013;12;0;33;53.697683;-106.661502
1045-a;3;4;2013;15;0;33;53.697551;-106.661387
1045-a;3;4;2013;18;1;51;53.709896;-106.658006
1045-a;3;4;2013;21;0;41;53.712544;-106.66755
1045-a;4;4;2013;0;0;44;53.711894;-106.664416
1045-a;4;4;2013;3;0;33;53.707816;-106.664374
1045-a;4;4;2013;6;0;39;53.707816;-106.664233
1045-a;4;4;2013;9;0;34;53.7078;-106.66429
1045-a;4;4;2013;12;0;33;53.707746;-106.664313
1045-a;4;4;2013;15;0;34;53.707812;-106.66377
1045-a;4;4;2013;18;0;48;53.70309;-106.667083
1045-a;4;4;2013;21;0;34;53.699823;-106.666587
1045-a;5;4;2013;0;0;41;53.699956;-106.667024
1045-a;5;4;2013;3;0;33;53.696992;-106.671248
1045-a;5;4;2013;6;0;40;53.697026;-106.671224
1045-a;5;4;2013;9;1;3;53.696987;-106.671136
1045-a;5;4;2013;12;0;34;53.69665;-106.671173
1045-a;5;4;2013;15;0;33;53.697005;-106.671235
1045-a;5;4;2013;18;0;33;53.696979;-106.671181
1045-a;5;4;2013;21;0;50;53.696794;-106.670854
1045-a;6;4;2013;0;0;33;53.696867;-106.670989
1045-a;6;4;2013;1;0;24;53.696672;-106.671153
1045-a;6;4;2013;2;0;34;53.696412;-106.671309
1045-a;6;4;2013;3;0;27;53.696264;-106.671529
1045-a;6;4;2013;4;0;21;53.696249;-106.671592
1045-a;6;4;2013;5;0;33;53.696279;-106.671521
1045-a;6;4;2013;6;0;31;53.696281;-106.671503
1045-a;6;4;2013;7;0;29;53.69633;-106.671578
1045-a;6;4;2013;8;0;33;53.6963;-106.671523
1045-a;6;4;2013;9;0;22;53.696314;-106.671581
1045-a;6;4;2013;10;0;33;53.696306;-106.671537
1045-a;6;4;2013;11;0;33;53.696313;-106.671627
1045-a;6;4;2013;12;0;31;53.696305;-106.671433
1045-a;6;4;2013;13;0;27;53.696317;-106.671477
1045-a;6;4;2013;14;0;39;53.696234;-106.671644
1045-a;6;4;2013;15;0;28;53.696582;-106.671257
1045-a;6;4;2013;16;0;48;53.696321;-106.671195
1045-a;6;4;2013;17;0;35;53.696402;-106.671181
1045-a;6;4;2013;18;0;21;53.696368;-106.671203
1045-a;6;4;2013;19;0;33;53.696384;-106.67123
1045-a;6;4;2013;20;0;57;53.696417;-106.671204
1045-a;6;4;2013;21;0;34;53.695444;-106.670089
1045-a;6;4;2013;22;0;36;53.695525;-106.670107
1045-a;6;4;2013;23;0;32;53.695477;-106.670142
1045-a;7;4;2013;0;0;25;53.695483;-106.670122
1045-a;7;4;2013;1;0;33;53.695837;-106.670524
1045-a;7;4;2013;2;0;33;53.695845;-106.670501
1045-a;7;4;2013;3;0;28;53.695754;-106.670386
1045-a;7;4;2013;4;0;33;53.695695;-106.670407
1045-a;7;4;2013;5;0;32;53.695672;-106.670321
1045-a;7;4;2013;6;0;29;53.695652;-106.670357
1045-a;7;4;2013;7;0;33;53.695456;-106.670271
1045-a;7;4;2013;8;0;32;53.695466;-106.670201
1045-a;7;4;2013;9;0;22;53.695444;-106.670169
1045-a;7;4;2013;10;0;32;53.695572;-106.670324
1045-a;7;4;2013;11;0;40;53.695439;-106.67018
1045-a;7;4;2013;12;0;31;53.695542;-106.670169
1045-a;7;4;2013;13;0;34;53.695559;-106.670113
1045-a;7;4;2013;14;0;34;53.695561;-106.670175
1045-a;7;4;2013;15;0;22;53.695743;-106.670237
1045-a;7;4;2013;16;1;3;53.695951;-106.670656
1045-a;7;4;2013;17;0;36;53.695849;-106.670626
1045-a;7;4;2013;18;0;32;53.6959;-106.670612
1045-a;7;4;2013;19;1;10;53.69588;-106.670557
1045-a;7;4;2013;20;0;37;53.695939;-106.670506
1045-a;7;4;2013;21;1;4;53.697213;-106.6706
1045-a;7;4;2013;22;0;33;53.696116;-106.670874
1045-a;7;4;2013;23;0;32;53.695967;-106.670625
1045-a;8;4;2013;0;0;22;53.696056;-106.670611
1045-a;8;4;2013;1;0;32;53.695912;-106.670641
1045-a;8;4;2013;2;0;32;53.696028;-106.6706
1045-a;8;4;2013;3;0;28;53.69599;-106.670548
1045-a;8;4;2013;4;0;28;53.69602;-106.670552
1045-a;8;4;2013;5;0;34;53.695953;-106.670569
1045-a;8;4;2013;6;0;25;53.695923;-106.670541
1045-a;8;4;2013;7;0;33;53.695948;-106.670543
1045-a;8;4;2013;8;0;35;53.695947;-106.670541
1045-a;8;4;2013;9;0;35;53.695903;-106.670536
1045-a;8;4;2013;10;0;36;53.695851;-106.670499
1045-a;8;4;2013;11;0;33;53.695893;-106.670515
1045-a;8;4;2013;12;0;28;53.696006;-106.670483
1045-a;8;4;2013;13;0;23;53.695843;-106.67047
1045-a;8;4;2013;14;0;34;53.695972;-106.670539
1045-a;8;4;2013;15;0;27;53.695951;-106.670602
1045-a;8;4;2013;16;0;32;53.69651;-106.671283
1045-a;8;4;2013;17;0;38;53.697506;-106.670748
1045-a;8;4;2013;18;0;51;53.697517;-106.670752
1045-a;8;4;2013;19;0;48;53.697669;-106.671018
1045-a;8;4;2013;20;0;36;53.6987;-106.673678
1045-a;8;4;2013;21;0;29;53.698745;-106.673619
1045-a;8;4;2013;22;0;34;53.698861;-106.673841
1045-a;8;4;2013;23;0;27;53.698661;-106.673567
1045-a;9;4;2013;0;0;31;53.698702;-106.673694
1045-a;9;4;2013;1;0;34;53.698681;-106.67359
1045-a;9;4;2013;2;0;29;53.698688;-106.673661
1045-a;9;4;2013;3;0;33;53.698597;-106.673643
1045-a;9;4;2013;4;0;23;53.69858;-106.673509
1045-a;9;4;2013;5;0;34;53.698511;-106.673531
1045-a;9;4;2013;6;0;32;53.698552;-106.673575
1045-a;9;4;2013;7;0;32;53.698591;-106.673452
1045-a;9;4;2013;8;0;33;53.698549;-106.673482
1045-a;9;4;2013;9;0;30;53.698555;-106.67348
1045-a;9;4;2013;10;0;40;53.698509;-106.673603
1045-a;9;4;2013;11;0;33;53.698551;-106.673504
1045-a;9;4;2013;12;0;31;53.698584;-106.673584
1045-a;9;4;2013;13;0;25;53.698608;-106.673654
1045-a;9;4;2013;14;0;34;53.698601;-106.673586
1045-a;9;4;2013;15;0;28;53.698644;-106.673611
1045-a;9;4;2013;16;0;33;53.702477;-106.675515
1045-a;9;4;2013;17;0;33;53.702091;-106.676246
1045-a;9;4;2013;18;0;22;53.697667;-106.672292
1045-a;9;4;2013;19;0;49;53.695669;-106.670228
1045-a;9;4;2013;20;0;36;53.695782;-106.67054
1045-a;9;4;2013;21;0;55;53.695813;-106.67062
1045-a;9;4;2013;22;0;36;53.695731;-106.670655
1045-a;9;4;2013;23;0;32;53.695839;-106.670604
1045-a;10;4;2013;0;0;28;53.695841;-106.670606
1045-a;10;4;2013;3;0;34;53.695331;-106.670627
1045-a;10;4;2013;6;0;34;53.695487;-106.670517
1045-a;10;4;2013;9;0;32;53.695469;-106.670219
1045-a;10;4;2013;12;0;34;53.69536;-106.67005
1045-a;10;4;2013;15;0;33;53.695152;-106.670282
1045-a;10;4;2013;18;0;43;53.695497;-106.670505
1045-a;10;4;2013;21;0;33;53.695441;-106.670562
1045-a;11;4;2013;0;0;33;53.695059;-106.670217
1045-a;11;4;2013;3;0;46;53.694532;-106.67102
1045-a;11;4;2013;6;0;35;53.687092;-106.666639
1045-a;11;4;2013;9;1;4;53.687115;-106.666646
1045-a;11;4;2013;12;0;34;53.687043;-106.666631
1045-a;11;4;2013;15;0;32;53.687347;-106.666795
1045-a;11;4;2013;18;0;36;53.68718;-106.666807
1045-a;11;4;2013;21;0;34;53.687273;-106.667055
1045-a;12;4;2013;0;0;45;53.684233;-106.662362
1045-a;12;4;2013;3;0;34;53.684289;-106.662529
1045-a;12;4;2013;6;0;49;53.684408;-106.662791
1045-a;12;4;2013;9;0;34;53.684294;-106.662515
1045-a;12;4;2013;12;0;33;53.684246;-106.662565
1045-a;12;4;2013;15;0;34;53.68447;-106.662638
1045-a;12;4;2013;18;0;39;53.684684;-106.662469
1045-a;12;4;2013;21;0;34;53.684551;-106.661674
1045-a;13;4;2013;0;0;34;53.684286;-106.661698
1045-a;13;4;2013;1;0;32;53.684586;-106.662689
1045-a;13;4;2013;2;0;28;53.68442;-106.661713
1045-a;13;4;2013;3;0;23;53.684413;-106.661875
1045-a;13;4;2013;4;0;32;53.684382;-106.661701
1045-a;13;4;2013;5;0;33;53.684455;-106.66177
1045-a;13;4;2013;6;0;32;53.684466;-106.661886
1045-a;13;4;2013;7;0;21;53.684296;-106.661655
1045-a;13;4;2013;8;0;32;53.684215;-106.661891
1045-a;13;4;2013;9;0;22;53.684294;-106.661841
1045-a;13;4;2013;10;0;33;53.684288;-106.661884
1045-a;13;4;2013;11;0;31;53.684287;-106.661934
1045-a;13;4;2013;12;0;28;53.68435;-106.661913
1045-a;13;4;2013;13;0;35;53.684264;-106.661846
1045-a;13;4;2013;14;0;22;53.684319;-106.661922
1045-a;13;4;2013;15;0;33;53.684446;-106.662548
1045-a;13;4;2013;16;0;28;53.684571;-106.662678
1045-a;13;4;2013;17;0;33;53.684911;-106.661925
1045-a;13;4;2013;18;0;34;53.68486;-106.661981
1045-a;13;4;2013;19;0;27;53.684807;-106.661949
1045-a;13;4;2013;20;0;51;53.684755;-106.661908
1045-a;13;4;2013;21;0;33;53.684666;-106.661819
1045-a;13;4;2013;22;0;22;53.684363;-106.661855
1045-a;13;4;2013;23;0;23;53.680869;-106.65827
1045-a;14;4;2013;0;0;45;53.67913;-106.655248
1045-a;14;4;2013;1;0;48;53.678591;-106.654423
1045-a;14;4;2013;2;0;31;53.679011;-106.649866
1045-a;14;4;2013;3;0;33;53.678916;-106.649751
1045-a;14;4;2013;4;0;25;53.678974;-106.649507
1045-a;14;4;2013;5;0;33;53.679035;-106.649587
1045-a;14;4;2013;6;0;32;53.678891;-106.648959
1045-a;14;4;2013;7;0;21;53.678752;-106.64904
1045-a;14;4;2013;8;0;33;53.678834;-106.648955
1045-a;14;4;2013;9;0;20;53.678912;-106.648914
1045-a;14;4;2013;10;0;32;53.678816;-106.64891
1045-a;14;4;2013;11;0;30;53.678855;-106.648888
1045-a;14;4;2013;12;0;31;53.678793;-106.648873
1045-a;14;4;2013;13;0;50;53.678931;-106.648913
1045-a;14;4;2013;14;0;27;53.681351;-106.646229
1045-a;14;4;2013;15;0;33;53.680691;-106.645328
1045-a;14;4;2013;16;0;32;53.680241;-106.645581
1045-a;14;4;2013;17;0;36;53.680152;-106.64574
1045-a;14;4;2013;18;0;33;53.679193;-106.643876
1045-a;14;4;2013;19;0;34;53.679118;-106.643459
1045-a;14;4;2013;20;1;3;53.679017;-106.64346
1045-a;14;4;2013;21;0;48;53.678723;-106.643591
1045-a;14;4;2013;22;0;44;53.679051;-106.643208
1045-a;14;4;2013;23;0;51;53.679751;-106.643526
1045-a;15;4;2013;0;0;26;53.680569;-106.645468
1045-a;15;4;2013;1;0;33;53.680155;-106.645258
1045-a;15;4;2013;2;0;22;53.680213;-106.645414
1045-a;15;4;2013;3;0;29;53.680422;-106.645577
1045-a;15;4;2013;4;0;33;53.68028;-106.645459
1045-a;15;4;2013;5;0;31;53.680275;-106.645553
1045-a;15;4;2013;6;0;51;53.680322;-106.645611
1045-a;15;4;2013;7;0;32;53.680196;-106.64539
1045-a;15;4;2013;8;0;21;53.680121;-106.645234
1045-a;15;4;2013;9;0;40;53.679576;-106.644465
1045-a;15;4;2013;10;0;57;53.678864;-106.647744
1045-a;15;4;2013;11;0;37;53.678853;-106.647767
1045-a;15;4;2013;12;0;22;53.67886;-106.647903
1045-a;15;4;2013;13;0;33;53.678165;-106.647792
1045-a;15;4;2013;14;0;23;53.67434;-106.643685
1045-a;15;4;2013;15;0;33;53.674446;-106.643793
1045-a;15;4;2013;16;0;21;53.674506;-106.643709
1045-a;15;4;2013;17;0;33;53.674346;-106.644153
1045-a;15;4;2013;18;0;33;53.674513;-106.644179
1045-a;15;4;2013;19;1;14;53.674456;-106.643985
1045-a;15;4;2013;20;0;48;53.66831;-106.64059
1045-a;15;4;2013;21;0;27;53.667527;-106.639969
1045-a;15;4;2013;22;0;48;53.66747;-106.640059
1045-a;15;4;2013;23;0;32;53.667358;-106.639921
1045-a;16;4;2013;0;1;7;53.666143;-106.637733
1045-a;16;4;2013;1;0;51;53.663637;-106.629866
1045-a;16;4;2013;2;0;25;53.662383;-106.626876
1045-a;16;4;2013;3;0;32;53.662131;-106.625452
1045-a;16;4;2013;4;0;28;53.662068;-106.625508
1045-a;16;4;2013;5;0;48;53.664962;-106.62712
1045-a;16;4;2013;6;0;38;53.662211;-106.625418
1045-a;16;4;2013;7;0;33;53.662308;-106.625505
1045-a;16;4;2013;8;0;28;53.662086;-106.6256
1045-a;16;4;2013;9;0;33;53.661895;-106.626312
1045-a;16;4;2013;10;0;52;53.661895;-106.626158
1045-a;16;4;2013;11;0;32;53.661918;-106.626207
1045-a;16;4;2013;12;0;29;53.661922;-106.626193
1045-a;16;4;2013;13;0;50;53.660903;-106.626735
1045-a;16;4;2013;14;0;27;53.660054;-106.627595
1045-a;16;4;2013;15;0;48;53.654429;-106.629423
1045-a;16;4;2013;16;0;48;53.653351;-106.627947
1045-a;16;4;2013;17;0;33;53.6529;-106.626066
1045-a;16;4;2013;18;0;28;53.653171;-106.625588
1045-a;16;4;2013;19;1;57;53.653221;-106.627444
1045-a;16;4;2013;20;0;49;53.653149;-106.628352
1045-a;16;4;2013;21;1;3;53.653567;-106.629723
1045-a;16;4;2013;22;0;48;53.653537;-106.629685
1045-a;16;4;2013;23;0;36;53.653412;-106.629648
1045-a;17;4;2013;0;0;34;53.653429;-106.629728
1045-a;17;4;2013;3;1;1;53.65322;-106.627929
1045-a;17;4;2013;6;0;47;53.65341;-106.627845
1045-a;17;4;2013;9;0;45;53.65328;-106.627846
1045-a;17;4;2013;12;0;51;53.653227;-106.627925
1045-a;17;4;2013;15;0;38;53.654248;-106.632141
1045-a;17;4;2013;18;0;48;53.653521;-106.628492
1045-a;17;4;2013;21;0;49;53.652809;-106.624644
1045-a;18;4;2013;0;0;33;53.64995;-106.620356
1045-a;18;4;2013;3;0;43;53.646211;-106.624764
1045-a;18;4;2013;6;0;33;53.646245;-106.6236
1045-a;18;4;2013;9;0;39;53.645587;-106.620912
1045-a;18;4;2013;12;0;37;53.645377;-106.619766
1045-a;18;4;2013;15;0;34;53.644988;-106.61611
1045-a;18;4;2013;18;0;51;53.645113;-106.617217
1045-a;18;4;2013;21;0;34;53.645196;-106.617947
1045-a;19;4;2013;0;0;45;53.645301;-106.624524
1045-a;19;4;2013;3;0;33;53.646653;-106.626815
1045-a;19;4;2013;6;0;50;53.646156;-106.6236
1045-a;19;4;2013;9;0;40;53.646154;-106.623511
1045-a;19;4;2013;12;0;34;53.64619;-106.623399
