id;day;month;year;hour;min;sec;lat;long
1044-a;27;3;2013;12;0;41;53.872122;-106.719446
1044-a;27;3;2013;15;0;52;53.873819;-106.720197
1044-a;27;3;2013;18;0;38;53.870021;-106.717507
1044-a;27;3;2013;21;0;48;53.870008;-106.716866
1044-a;28;3;2013;0;0;34;53.869939;-106.716849
1044-a;28;3;2013;3;0;48;53.870153;-106.716823
1044-a;28;3;2013;6;0;46;53.869006;-106.716659
1044-a;28;3;2013;9;0;48;53.869896;-106.716392
1044-a;28;3;2013;12;0;39;53.869862;-106.716351
1044-a;28;3;2013;15;0;40;53.869858;-106.716253
1044-a;28;3;2013;18;0;48;53.869767;-106.716724
1044-a;28;3;2013;21;0;36;53.869656;-106.717574
1044-a;29;3;2013;0;0;34;53.867409;-106.715637
1044-a;29;3;2013;3;0;40;53.867393;-106.714781
1044-a;29;3;2013;6;0;48;53.867638;-106.714716
1044-a;29;3;2013;9;0;36;53.875357;-106.718682
1044-a;29;3;2013;12;0;48;53.875588;-106.714815
1044-a;29;3;2013;15;0;46;53.875629;-106.714832
1044-a;29;3;2013;18;0;51;53.873818;-106.706708
1044-a;29;3;2013;21;0;42;53.873944;-106.70601
1044-a;30;3;2013;0;0;37;53.874223;-106.704052
1044-a;30;3;2013;1;0;33;53.874203;-106.70413
1044-a;30;3;2013;2;0;35;53.873759;-106.706674
1044-a;30;3;2013;3;0;38;53.873767;-106.706922
1044-a;30;3;2013;4;0;33;53.874033;-106.705952
1044-a;30;3;2013;5;0;32;53.874032;-106.706017
1044-a;30;3;2013;6;0;33;53.874048;-106.705981
1044-a;30;3;2013;7;0;35;53.874033;-106.706034
1044-a;30;3;2013;8;0;48;53.874092;-106.70595
1044-a;30;3;2013;9;0;42;53.874013;-106.705868
1044-a;30;3;2013;10;0;21;53.874016;-106.705966
1044-a;30;3;2013;11;0;51;53.874076;-106.706061
1044-a;30;3;2013;12;0;49;53.874033;-106.705975
1044-a;30;3;2013;13;0;35;53.876355;-106.692318
1044-a;30;3;2013;14;0;37;53.877159;-106.689214
1044-a;30;3;2013;15;0;36;53.876936;-106.689462
1044-a;30;3;2013;16;0;45;53.877035;-106.689394
1044-a;30;3;2013;17;0;48;53.879704;-106.686549
1044-a;30;3;2013;18;0;48;53.879519;-106.686645
1044-a;30;3;2013;19;0;57;53.879692;-106.686552
1044-a;30;3;2013;20;1;33;53.878061;-106.689287
1044-a;30;3;2013;21;0;41;53.877671;-106.687114
1044-a;30;3;2013;22;0;44;53.878061;-106.684397
1044-a;30;3;2013;23;0;48;53.878032;-106.684353
1044-a;31;3;2013;0;0;37;53.880043;-106.682148
1044-a;31;3;2013;1;0;48;53.879907;-106.682127
1044-a;31;3;2013;2;0;48;53.876183;-106.675325
1044-a;31;3;2013;3;0;51;53.873582;-106.66839
1044-a;31;3;2013;4;0;27;53.874755;-106.667534
1044-a;31;3;2013;5;0;33;53.874834;-106.667708
1044-a;31;3;2013;6;0;33;53.874845;-106.667649
1044-a;31;3;2013;7;0;26;53.874836;-106.667683
1044-a;31;3;2013;8;0;34;53.874832;-106.667726
1044-a;31;3;2013;9;0;34;53.874751;-106.667654
1044-a;31;3;2013;10;0;33;53.874812;-106.667681
1044-a;31;3;2013;11;0;48;53.874977;-106.667841
1044-a;31;3;2013;12;0;38;53.874853;-106.667628
1044-a;31;3;2013;13;0;32;53.874879;-106.664082
1044-a;31;3;2013;14;0;48;53.875441;-106.661969
1044-a;31;3;2013;15;1;11;53.873407;-106.657298
1044-a;31;3;2013;16;1;11;53.871741;-106.653133
1044-a;31;3;2013;17;0;41;53.871669;-106.652958
1044-a;31;3;2013;18;0;48;53.871847;-106.653098
1044-a;31;3;2013;19;0;51;53.870639;-106.653421
1044-a;31;3;2013;20;1;33;53.869428;-106.655426
1044-a;31;3;2013;21;0;48;53.870625;-106.657312
1044-a;31;3;2013;22;0;39;53.870657;-106.657293
1044-a;31;3;2013;23;1;3;53.870758;-106.657263
1044-a;1;4;2013;0;0;43;53.871197;-106.65512
1044-a;1;4;2013;1;0;33;53.870585;-106.652191
1044-a;1;4;2013;2;0;48;53.865994;-106.647674
1044-a;1;4;2013;3;0;33;53.866174;-106.647358
1044-a;1;4;2013;4;0;49;53.866162;-106.647222
1044-a;1;4;2013;5;1;11;53.866234;-106.647354
1044-a;1;4;2013;6;0;34;53.866238;-106.647301
1044-a;1;4;2013;7;0;27;53.866216;-106.647407
1044-a;1;4;2013;8;0;48;53.866086;-106.64737
1044-a;1;4;2013;9;0;48;53.866199;-106.647343
1044-a;1;4;2013;10;0;49;53.866316;-106.647434
1044-a;1;4;2013;11;0;48;53.866156;-106.64724
1044-a;1;4;2013;12;0;33;53.866141;-106.647291
1044-a;1;4;2013;13;0;32;53.866047;-106.642747
1044-a;1;4;2013;14;0;47;53.866215;-106.643698
1044-a;1;4;2013;15;0;51;53.86616;-106.643504
1044-a;1;4;2013;16;0;34;53.866163;-106.643953
1044-a;1;4;2013;17;0;45;53.866326;-106.644021
1044-a;1;4;2013;18;0;39;53.866123;-106.644022
1044-a;1;4;2013;19;1;33;53.866395;-106.644611
1044-a;1;4;2013;20;1;6;53.866639;-106.64468
1044-a;1;4;2013;21;1;8;53.864781;-106.644541
1044-a;1;4;2013;22;0;58;53.864846;-106.643299
1044-a;1;4;2013;23;1;11;53.864536;-106.643229
1044-a;2;4;2013;0;0;41;53.864433;-106.643101
1044-a;2;4;2013;1;0;33;53.864939;-106.646016
1044-a;2;4;2013;2;0;37;53.864904;-106.645932
1044-a;2;4;2013;3;0;30;53.86464;-106.645143
1044-a;2;4;2013;4;0;39;53.864473;-106.644896
1044-a;2;4;2013;5;1;8;53.864535;-106.644743
1044-a;2;4;2013;6;0;34;53.864609;-106.644891
1044-a;2;4;2013;7;1;4;53.864551;-106.644851
1044-a;2;4;2013;8;0;34;53.864626;-106.644853
1044-a;2;4;2013;9;0;37;53.864615;-106.644848
1044-a;2;4;2013;10;0;34;53.864612;-106.644849
1044-a;2;4;2013;11;0;40;53.864628;-106.644783
1044-a;2;4;2013;12;0;51;53.864643;-106.644954
1044-a;2;4;2013;13;0;35;53.864552;-106.645014
1044-a;2;4;2013;14;0;39;53.866116;-106.643143
1044-a;2;4;2013;15;0;29;53.866171;-106.642457
1044-a;2;4;2013;16;0;48;53.866543;-106.641286
1044-a;2;4;2013;17;0;48;53.866486;-106.641392
1044-a;2;4;2013;18;0;37;53.866547;-106.641086
1044-a;2;4;2013;19;0;38;53.866762;-106.640664
1044-a;2;4;2013;20;1;33;53.866041;-106.642822
1044-a;2;4;2013;21;0;48;53.866106;-106.642955
1044-a;2;4;2013;22;0;48;53.866091;-106.642583
1044-a;2;4;2013;23;0;39;53.866058;-106.6426
1044-a;3;4;2013;0;0;29;53.864832;-106.644658
1044-a;3;4;2013;3;1;27;53.843204;-106.657777
1044-a;3;4;2013;6;0;40;53.838509;-106.656198
1044-a;3;4;2013;9;0;59;53.836411;-106.650685
1044-a;3;4;2013;12;0;48;53.837256;-106.647332
1044-a;3;4;2013;15;0;33;53.835033;-106.643385
1044-a;3;4;2013;18;1;13;53.837307;-106.634406
1044-a;3;4;2013;21;1;3;53.833453;-106.628851
1044-a;4;4;2013;0;0;34;53.831905;-106.627487
1044-a;4;4;2013;3;0;33;53.825872;-106.62613
1044-a;4;4;2013;6;0;48;53.82675;-106.626547
1044-a;4;4;2013;9;0;34;53.825846;-106.626057
1044-a;4;4;2013;12;0;48;53.825781;-106.626038
1044-a;4;4;2013;15;0;40;53.824553;-106.622754
1044-a;4;4;2013;18;0;34;53.817795;-106.631811
1044-a;4;4;2013;21;0;48;53.805034;-106.637055
1044-a;5;4;2013;0;0;33;53.804759;-106.638006
1044-a;5;4;2013;3;1;2;53.805801;-106.635275
1044-a;5;4;2013;6;0;46;53.806056;-106.632218
1044-a;5;4;2013;9;0;49;53.806047;-106.63214
1044-a;5;4;2013;12;0;37;53.80607;-106.632147
1044-a;5;4;2013;15;0;47;53.805735;-106.628355
1044-a;5;4;2013;18;0;38;53.803938;-106.623751
1044-a;5;4;2013;21;0;55;53.803227;-106.625102
1044-a;6;4;2013;0;1;3;53.80498;-106.625071
1044-a;6;4;2013;1;0;27;53.806441;-106.626896
1044-a;6;4;2013;2;0;50;53.806112;-106.632499
1044-a;6;4;2013;3;0;33;53.806732;-106.634165
1044-a;6;4;2013;4;0;34;53.80681;-106.634263
1044-a;6;4;2013;5;0;34;53.806802;-106.634276
1044-a;6;4;2013;6;0;38;53.806848;-106.634255
1044-a;6;4;2013;7;0;45;53.80684;-106.634205
1044-a;6;4;2013;8;0;48;53.806773;-106.634116
1044-a;6;4;2013;9;0;43;53.806872;-106.634159
1044-a;6;4;2013;10;0;45;53.806879;-106.634303
1044-a;6;4;2013;11;0;49;53.806916;-106.634179
1044-a;6;4;2013;12;0;50;53.806762;-106.634315
1044-a;6;4;2013;13;0;27;53.806731;-106.634316
1044-a;6;4;2013;14;0;42;53.807702;-106.634184
1044-a;6;4;2013;15;0;34;53.804829;-106.640962
1044-a;6;4;2013;16;0;49;53.80468;-106.643652
1044-a;6;4;2013;17;0;48;53.802706;-106.647234
1044-a;6;4;2013;18;0;48;53.802593;-106.646942
1044-a;6;4;2013;19;2;8;53.802445;-106.64838
1044-a;6;4;2013;20;0;33;53.801094;-106.650615
1044-a;6;4;2013;21;0;35;53.797195;-106.659853
1044-a;6;4;2013;22;0;51;53.797142;-106.659734
1044-a;6;4;2013;23;0;34;53.797297;-106.659713
1044-a;7;4;2013;0;0;35;53.789907;-106.682006
1044-a;7;4;2013;1;2;27;53.777471;-106.688411
1044-a;7;4;2013;2;0;33;53.763878;-106.691326
1044-a;7;4;2013;3;0;26;53.757078;-106.69015
1044-a;7;4;2013;4;0;33;53.758355;-106.692777
1044-a;7;4;2013;5;0;32;53.757481;-106.693164
1044-a;7;4;2013;6;0;27;53.757081;-106.69344
1044-a;7;4;2013;7;0;57;53.756951;-106.694094
1044-a;7;4;2013;8;1;3;53.748081;-106.68418
1044-a;7;4;2013;9;0;33;53.743975;-106.683926
1044-a;7;4;2013;10;0;23;53.743984;-106.683903
1044-a;7;4;2013;11;0;42;53.74403;-106.683968
1044-a;7;4;2013;12;0;32;53.744013;-106.683912
1044-a;7;4;2013;13;0;33;53.744018;-106.683984
1044-a;7;4;2013;14;0;48;53.738164;-106.684154
1044-a;7;4;2013;15;0;33;53.725469;-106.674559
1044-a;7;4;2013;16;0;48;53.717894;-106.663977
1044-a;7;4;2013;17;1;46;53.718529;-106.658084
1044-a;7;4;2013;18;0;34;53.71758;-106.652897
1044-a;7;4;2013;19;0;48;53.717599;-106.652866
1044-a;7;4;2013;20;0;48;53.717507;-106.652908
1044-a;7;4;2013;21;0;39;53.713017;-106.64358
1044-a;7;4;2013;22;0;48;53.713355;-106.644805
1044-a;7;4;2013;23;0;32;53.712972;-106.643095
1044-a;8;4;2013;0;0;22;53.71296;-106.642957
1044-a;8;4;2013;1;0;37;53.712973;-106.642965
1044-a;8;4;2013;2;0;34;53.709059;-106.640786
1044-a;8;4;2013;3;0;31;53.707191;-106.639581
1044-a;8;4;2013;4;0;28;53.706844;-106.63932
1044-a;8;4;2013;5;0;32;53.706844;-106.63929
1044-a;8;4;2013;6;0;21;53.706856;-106.639308
1044-a;8;4;2013;7;1;4;53.70628;-106.638135
1044-a;8;4;2013;8;0;32;53.706448;-106.638676
1044-a;8;4;2013;9;0;21;53.706474;-106.638688
1044-a;8;4;2013;10;0;48;53.706478;-106.638658
1044-a;8;4;2013;11;0;34;53.706508;-106.638727
1044-a;8;4;2013;12;0;22;53.706488;-106.638778
1044-a;8;4;2013;13;0;33;53.706584;-106.63887
1044-a;8;4;2013;14;0;25;53.706605;-106.638897
1044-a;8;4;2013;15;0;34;53.706538;-106.638766
1044-a;8;4;2013;16;0;32;53.706491;-106.643425
1044-a;8;4;2013;17;0;49;53.707632;-106.646071
1044-a;8;4;2013;18;0;45;53.707524;-106.645827
1044-a;8;4;2013;19;0;44;53.707535;-106.645823
1044-a;8;4;2013;20;0;48;53.707206;-106.645473
1044-a;8;4;2013;21;1;3;53.706089;-106.642081
1044-a;8;4;2013;22;0;48;53.706176;-106.642906
1044-a;8;4;2013;23;0;33;53.706113;-106.642652
1044-a;9;4;2013;0;0;33;53.70627;-106.642794
1044-a;9;4;2013;1;0;34;53.70618;-106.642968
1044-a;9;4;2013;2;0;34;53.707192;-106.645477
1044-a;9;4;2013;3;0;32;53.70729;-106.645663
1044-a;9;4;2013;4;0;23;53.707453;-106.64591
1044-a;9;4;2013;5;1;3;53.707637;-106.646047
1044-a;9;4;2013;6;1;11;53.707519;-106.645797
1044-a;9;4;2013;7;0;44;53.707549;-106.645865
1044-a;9;4;2013;8;0;48;53.70748;-106.64579
1044-a;9;4;2013;9;1;3;53.707504;-106.645833
1044-a;9;4;2013;10;0;48;53.707493;-106.645838
1044-a;9;4;2013;11;1;3;53.707523;-106.645801
1044-a;9;4;2013;12;0;28;53.707514;-106.645849
1044-a;9;4;2013;13;0;33;53.707538;-106.645841
1044-a;9;4;2013;14;0;30;53.707261;-106.645541
1044-a;9;4;2013;15;0;35;53.706013;-106.642736
1044-a;9;4;2013;16;0;36;53.70862;-106.640992
1044-a;9;4;2013;17;0;47;53.704513;-106.632879
1044-a;9;4;2013;18;0;33;53.706446;-106.637595
1044-a;9;4;2013;19;0;47;53.706522;-106.637178
1044-a;9;4;2013;20;0;39;53.706642;-106.63724
1044-a;9;4;2013;21;0;27;53.70662;-106.637224
1044-a;9;4;2013;22;0;47;53.706961;-106.638555
1044-a;9;4;2013;23;0;36;53.706306;-106.637583
1044-a;10;4;2013;0;0;34;53.706114;-106.637219
1044-a;10;4;2013;3;0;33;53.706438;-106.636246
1044-a;10;4;2013;6;0;38;53.706374;-106.636336
1044-a;10;4;2013;9;0;33;53.706403;-106.636274
1044-a;10;4;2013;12;0;45;53.706458;-106.636323
1044-a;10;4;2013;15;0;33;53.706099;-106.636063
1044-a;10;4;2013;18;1;27;53.696698;-106.62675
1044-a;10;4;2013;21;1;7;53.694552;-106.620034
1044-a;11;4;2013;0;1;28;53.691713;-106.613002
1044-a;11;4;2013;3;0;56;53.694192;-106.616406
1044-a;11;4;2013;6;1;3;53.694597;-106.620458
1044-a;11;4;2013;9;0;33;53.694145;-106.619083
1044-a;11;4;2013;12;0;36;53.694147;-106.619121
1044-a;11;4;2013;15;1;33;53.689293;-106.621414
1044-a;11;4;2013;18;0;49;53.685077;-106.626695
1044-a;11;4;2013;21;0;40;53.686416;-106.629876
1044-a;12;4;2013;0;1;3;53.686482;-106.630389
1044-a;12;4;2013;3;0;48;53.681411;-106.61977
1044-a;12;4;2013;6;0;49;53.682603;-106.620268
1044-a;12;4;2013;9;1;3;53.682176;-106.620099
1044-a;12;4;2013;12;0;39;53.682456;-106.62054
1044-a;12;4;2013;15;0;50;53.683019;-106.623564
1044-a;12;4;2013;18;0;49;53.682738;-106.631548
1044-a;12;4;2013;21;0;48;53.682708;-106.630666
1044-a;13;4;2013;0;0;48;53.683271;-106.629622
1044-a;13;4;2013;1;0;49;53.683902;-106.632236
1044-a;13;4;2013;2;0;36;53.684199;-106.632756
1044-a;13;4;2013;3;0;32;53.68413;-106.63258
1044-a;13;4;2013;4;0;44;53.68413;-106.632509
1044-a;13;4;2013;5;0;38;53.684127;-106.632378
1044-a;13;4;2013;6;0;44;53.684062;-106.632391
1044-a;13;4;2013;7;0;31;53.684104;-106.632457
1044-a;13;4;2013;8;0;48;53.684039;-106.632468
1044-a;13;4;2013;9;0;34;53.68394;-106.632451
1044-a;13;4;2013;10;0;48;53.684253;-106.632757
1044-a;13;4;2013;11;0;48;53.684055;-106.632334
1044-a;13;4;2013;12;0;52;53.684067;-106.632174
1044-a;13;4;2013;13;0;26;53.684129;-106.632244
1044-a;13;4;2013;14;0;35;53.684069;-106.632157
1044-a;13;4;2013;15;0;33;53.683961;-106.632147
1044-a;13;4;2013;16;0;30;53.683021;-106.633011
1044-a;13;4;2013;17;0;48;53.679001;-106.632119
1044-a;13;4;2013;18;0;35;53.678998;-106.632196
1044-a;13;4;2013;19;0;48;53.678685;-106.631244
1044-a;13;4;2013;20;1;22;53.678766;-106.631364
1044-a;13;4;2013;21;0;36;53.678885;-106.631877
1044-a;13;4;2013;22;0;35;53.677396;-106.628236
1044-a;13;4;2013;23;0;25;53.676589;-106.629567
1044-a;14;4;2013;0;0;33;53.676824;-106.629538
1044-a;14;4;2013;1;0;31;53.676681;-106.629588
1044-a;14;4;2013;2;0;30;53.677296;-106.628826
1044-a;14;4;2013;3;0;33;53.67692;-106.628311
1044-a;14;4;2013;4;0;38;53.677167;-106.628054
1044-a;14;4;2013;5;0;32;53.677151;-106.628222
1044-a;14;4;2013;6;0;39;53.677179;-106.628271
1044-a;14;4;2013;7;0;41;53.677167;-106.628107
1044-a;14;4;2013;8;0;33;53.677063;-106.628055
1044-a;14;4;2013;9;0;21;53.677236;-106.628211
1044-a;14;4;2013;10;0;49;53.677193;-106.628181
1044-a;14;4;2013;11;0;38;53.677153;-106.628135
1044-a;14;4;2013;12;0;32;53.677124;-106.628121
1044-a;14;4;2013;13;0;48;53.67711;-106.628187
1044-a;14;4;2013;14;0;28;53.677135;-106.628154
1044-a;14;4;2013;15;0;48;53.677332;-106.628707
1044-a;14;4;2013;16;1;15;53.67552;-106.630898
1044-a;14;4;2013;17;1;3;53.675282;-106.623284
1044-a;14;4;2013;18;0;49;53.674699;-106.620911
1044-a;14;4;2013;19;2;14;53.672925;-106.617192
1044-a;14;4;2013;20;0;36;53.67317;-106.617293
1044-a;14;4;2013;21;0;26;53.673123;-106.61726
1044-a;14;4;2013;22;0;39;53.673288;-106.617302
1044-a;14;4;2013;23;0;27;53.673377;-106.618704
1044-a;15;4;2013;0;0;48;53.673385;-106.618397
1044-a;15;4;2013;1;0;33;53.673301;-106.617616
1044-a;15;4;2013;2;0;48;53.673484;-106.616484
1044-a;15;4;2013;3;0;49;53.673517;-106.616801
1044-a;15;4;2013;4;0;33;53.673656;-106.616931
1044-a;15;4;2013;5;1;17;53.673606;-106.616867
1044-a;15;4;2013;6;0;51;53.673714;-106.617043
1044-a;15;4;2013;7;0;48;53.673667;-106.617093
1044-a;15;4;2013;8;0;44;53.673609;-106.616885
1044-a;15;4;2013;9;0;36;53.67361;-106.616888
1044-a;15;4;2013;10;1;6;53.673377;-106.616618
1044-a;15;4;2013;11;0;39;53.673679;-106.61687
1044-a;15;4;2013;12;0;48;53.673585;-106.616871
1044-a;15;4;2013;13;0;50;53.673609;-106.618691
1044-a;15;4;2013;14;0;41;53.671057;-106.616218
1044-a;15;4;2013;15;0;48;53.669722;-106.612392
1044-a;15;4;2013;16;0;49;53.670002;-106.612498
1044-a;15;4;2013;17;0;39;53.669941;-106.612379
1044-a;15;4;2013;18;0;48;53.669919;-106.612583
1044-a;15;4;2013;19;0;57;53.670568;-106.614634
1044-a;15;4;2013;20;1;27;53.668917;-106.61434
1044-a;15;4;2013;21;1;12;53.66634;-106.616425
1044-a;15;4;2013;22;0;40;53.666244;-106.616125
1044-a;15;4;2013;23;0;48;53.666106;-106.61608
1044-a;16;4;2013;0;0;51;53.665766;-106.615765
1044-a;16;4;2013;1;0;57;53.664512;-106.612515
1044-a;16;4;2013;2;0;44;53.66218;-106.607778
1044-a;16;4;2013;3;0;51;53.66275;-106.605344
1044-a;16;4;2013;4;0;49;53.663038;-106.606897
1044-a;16;4;2013;5;2;11;53.66279;-106.606537
1044-a;16;4;2013;6;0;34;53.662756;-106.606312
1044-a;16;4;2013;7;0;38;53.662871;-106.606419
1044-a;16;4;2013;8;0;48;53.662866;-106.606427
1044-a;16;4;2013;9;0;49;53.662763;-106.606365
1044-a;16;4;2013;10;0;48;53.66297;-106.606359
1044-a;16;4;2013;11;0;48;53.662891;-106.606326
1044-a;16;4;2013;12;0;36;53.662796;-106.606413
1044-a;16;4;2013;13;0;49;53.662571;-106.606373
1044-a;16;4;2013;14;0;33;53.661509;-106.603197
1044-a;16;4;2013;15;0;21;53.660301;-106.600254
1044-a;16;4;2013;16;0;41;53.658804;-106.597174
1044-a;16;4;2013;17;0;49;53.658446;-106.595893
1044-a;16;4;2013;18;0;48;53.6593;-106.597411
1044-a;16;4;2013;19;0;48;53.659202;-106.597346
1044-a;16;4;2013;20;0;36;53.657833;-106.595161
1044-a;16;4;2013;21;0;31;53.656683;-106.59327
1044-a;16;4;2013;22;0;49;53.65557;-106.590901
1044-a;16;4;2013;23;0;39;53.655237;-106.589574
1044-a;17;4;2013;0;0;48;53.654711;-106.585441
1044-a;17;4;2013;3;0;33;53.653876;-106.583022
1044-a;17;4;2013;6;0;33;53.654256;-106.581671
1044-a;17;4;2013;9;0;33;53.654257;-106.581862
1044-a;17;4;2013;12;0;33;53.654139;-106.582055
1044-a;17;4;2013;15;0;33;53.653871;-106.58311
1044-a;17;4;2013;18;0;41;53.653511;-106.58407
1044-a;17;4;2013;21;0;34;53.653678;-106.58362
1044-a;18;4;2013;0;0;41;53.653109;-106.584078
1044-a;18;4;2013;3;0;41;53.653738;-106.583631
1044-a;18;4;2013;6;0;42;53.653677;-106.583471
1044-a;18;4;2013;9;0;39;53.653778;-106.583625
1044-a;18;4;2013;12;0;34;53.653722;-106.583487
1044-a;18;4;2013;15;0;49;53.656514;-106.581196
1044-a;18;4;2013;18;0;33;53.657539;-106.578981
1044-a;18;4;2013;21;1;2;53.659623;-106.576056
1044-a;19;4;2013;0;1;3;53.655144;-106.575037
1044-a;19;4;2013;3;0;48;53.655341;-106.576891
1044-a;19;4;2013;6;0;49;53.655483;-106.576804
1044-a;19;4;2013;9;0;33;53.655479;-106.576732
1044-a;19;4;2013;12;0;37;53.655537;-106.576634
1044-a;19;4;2013;15;0;48;53.654583;-106.571876
